ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
1478808710612934658,"RT : ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",michelle,563,3790,0,Wed Jan 05 19:20:46 +0000 2022,0.0,0.0
1478808711539929097,RT : How to get rich with Crypto ?Step 1: Join the launchStep 2: Buy and stake to earn Bitcoin on da…,Cjsodirty,505,13,0,Wed Jan 05 19:20:46 +0000 2022,0.7003,354.3518
1478808712064163841,Stick to tweeting about gold…. Oh there’s nothing really to say about it ….. BTC,CryptoMax,61,0,0,Wed Jan 05 19:20:46 +0000 2022,0.0,0.0
1478808712642969600,RT : Bitcoin is here to stay.Better get used to it!,AliRazaKiani,305,255,0,Wed Jan 05 19:20:46 +0000 2022,0.0,0.0
1478808715906232324,"RT : If Bitcoin hits $420,000 in 2022I will give away $105,000 each to 4 people who…- like this tweet ❤️- retweet this t…",Cryptofront🔺,90,3446,0,Wed Jan 05 19:20:47 +0000 2022,0.3612,32.8692
1478808717139267586,Liquidation is Loading........ Bitcoin PARTYYYYYYY Time,BearsLivesMatter,264,0,0,Wed Jan 05 19:20:47 +0000 2022,0.0,0.0
1478808717390921729,"RT : 📈 Bitcoin $BTC Amount of HODLed or Lost Coins just reached a 1-year high of 7,260,149.770 BTCView metric:…",Miriam Roberts,86,7,0,Wed Jan 05 19:20:47 +0000 2022,-0.2263,-19.6881
1478808720381554691,RT : DONT SLEEP ON BABY FLOKI ! WE'RE GOING TO THE MOON !!! BABYFLOKI FLOKI BTC ETH DOGE S…,Rizwan,65,5,0,Wed Jan 05 19:20:48 +0000 2022,0.0,0.0
1478808721283239938,RT : Ray Dalio:  Allocating 2% of your portfolio to Bitcoin is reasonable,🔴₿RITISH HODL,16081,242,0,Wed Jan 05 19:20:48 +0000 2022,0.0,0.0
1478808724164775936,RT : .📣 $FUSE Has been on 🔥 these past couple of days! Marketcap grew to $200 million &amp; is closing in on top 3…,Kevi,14,78,0,Wed Jan 05 19:20:49 +0000 2022,-0.2244,-3.3659999999999997
1478808725225975808,RT : Investors need to figure out quickly that the brainless investments that did so well in 2021 will be disasters in 2022. Mo…,A.E.K.S,35,127,0,Wed Jan 05 19:20:49 +0000 2022,-0.2165,-7.794
1478808725997580289,RT : IBAX Airdrop is coming next week! Please join and stay with us.Discord: /u9TPdJDeVbTelegram: /…,Naima Akter,26,18011,0,Wed Jan 05 19:20:49 +0000 2022,0.5848,15.7896
1478808727079698433,RT : ALL IN BITCOIN ONLYLFG 🤝🏽 /kDMFdEttFb,2.1 Quadrillion Sats,48,43,0,Wed Jan 05 19:20:50 +0000 2022,0.0,0.0
1478808729776758793,"RT : The ready 2D project, and the final work done. 👀 So different to one another, and yet  the same. The Metaphysical and t…",GHOST of WARTIME Limburg3rt,1009,3,0,Wed Jan 05 19:20:50 +0000 2022,0.3612,364.812
1478808729978089480,RT : Getting so close to having a fully synced node. Big thanks to for making the process so simple! BTC https://…,Albert Coiner ☂️ ⚡️🇬🇧,233,5,0,Wed Jan 05 19:20:50 +0000 2022,0.4926,115.2684
1478808729994813441,RT : Cheems 💎 cheems cheemsinu $cinu crypto bitcoin cheemsarmy Saitama btc ethereum eth currency xrp price shib …,cryptosetter,164,24,0,Wed Jan 05 19:20:50 +0000 2022,0.0,0.0
1478808730829475841,RT : 💥A top 5 US bank is planning payment rails on the Bitcoin Lightning Network - Insider.,AliRazaKiani,305,752,0,Wed Jan 05 19:20:51 +0000 2022,0.2023,61.903800000000004
1478808731626487808,RT : There’s a reason I am not trading Bitcoin as much right now and focusing on Altcoins $BTC has shite PA .. Don’t trade…,Miriam Roberts,86,14,0,Wed Jan 05 19:20:51 +0000 2022,0.0,0.0
1478808732335230985,RT : Proof of work + absolute digital scarcity is the $100 trillion idea.Bitcoin /Co1CNenRBC,$Link Marine 💪💯🎯,428,119,0,Wed Jan 05 19:20:51 +0000 2022,0.0,0.0
1478808733656436742,BTC Clean H1 plays. Rinsing shorts! Play the range till it breaks 😅 /aDGdxWDgLJ,Simply Crypto,33,0,2,Wed Jan 05 19:20:51 +0000 2022,0.8356,85.2312
1478808737213202432,What happens when $CPTINU hits 1B MC?Crypto Comic &amp; Gaming NFT 🚀💸Leverage Inu Cultology 🧐😎It's more t… /rixvJpV03n,NagaInTheIris ,354,0,1,Wed Jan 05 19:20:52 +0000 2022,0.4588,325.748
1478808743735349256,No rally in Bitcoin anytime soon. Market makers are trying to take down prices with as little volume as possible.… /9AVT8dtwQK,propertyfox,3,0,0,Wed Jan 05 19:20:54 +0000 2022,-0.296,-1.184
1478808745014669328,"RT : Bulls 🆚 Bears Who will win ?📌Kinda poor but doing my part  - bought 0,40 Bitcoin 🚀 /TLDsHoLVYs",Mined Control,94,58,0,Wed Jan 05 19:20:54 +0000 2022,0.09,8.549999999999999
1478808745685696515,RT : Goldman Sachs in 2020: Bitcoin is not an asset class.Goldman Sachs in 2022: Bitcoin will take market share from gol…,AliRazaKiani,305,847,0,Wed Jan 05 19:20:54 +0000 2022,0.0232,7.0992
1478808746163945480,Bitcoin is here to stay /iYpUPlatUe,Crypto_Raver,5288,3,8,Wed Jan 05 19:20:54 +0000 2022,0.0,0.0
1478808747040329728,crypto design . /ceK2wOeLq7...AFCON2021 SUGA DjokovicOut FarmersProtest GoBackModi… /1Fzbqqcf0z,t-shirt designer,749,0,1,Wed Jan 05 19:20:54 +0000 2022,0.0,0.0
1478808747640123395,RT : 📌Pinned all year!Post your predictions early for bragging rights!(screen shot from Jan 5th🚀).Crypto HODL DiamondHands…,ayel,148,7599,0,Wed Jan 05 19:20:55 +0000 2022,0.0,0.0
1478808749015924736,"VET - short alert 💩💩Exchange     : FTXMarket         : $VET - $PERPVolume        : $200,343Price            :… /wVTU76lUdB",Volume Alerts,50072,0,4,Wed Jan 05 19:20:55 +0000 2022,0.296,74108.04000000001
1478808750832111619,RT : They’re waking up to Bitcoin 😉 /MqyZntdSyP,Dextools News,87,1066,0,Wed Jan 05 19:20:55 +0000 2022,0.0,0.0
1478808752082284545,"BlueSparrow first charity token, white paper will be posted in January 2022 with few new uti… /6uBzFVAhlz",Vahid,25,0,0,Wed Jan 05 19:20:56 +0000 2022,0.4215,10.959
1478808752795095041,"RT : JUST IN – World chess champion ""would not be surprised"" if Bitcoin replaces the dollar in 10 years /BoXDa…",Alejandro Casanova,116,1081,0,Wed Jan 05 19:20:56 +0000 2022,0.4997,58.4649
1478808754111934467,$BTC Update!Daily crypto signals available. Join our telegram channel. Link in the bio!NFT bitcoin 64593 /fT00SV7wZB,Mariah Sayan,133,0,0,Wed Jan 05 19:20:56 +0000 2022,0.4184,56.065599999999996
1478808754128707585,RT : JUST IN - Public company $BTCS shares rise 36% after announcing BTC dividend.The market is demanding bitcoin 🚀,MetaCapital (MC),2121,446,0,Wed Jan 05 19:20:56 +0000 2022,0.0772,163.8184
1478808754715910145,RT : How to get rich with Crypto ?Step 1: Join the launchStep 2: Buy and stake to earn Bitcoin on da…,jay tee,223,13,0,Wed Jan 05 19:20:56 +0000 2022,0.7003,156.8672
1478808760630099968,RT : BREAKING: Investment firm Neuberger Berman ($437 billion AUM) has invested in Bitcoin Futures in Q4Credit: …,ⒹⒸ.ⒷⒶⓁⓁ™,360,98,0,Wed Jan 05 19:20:58 +0000 2022,0.0,0.0
1478808763536711681,"BabyFloki is here for the long run, ask our 23k+ hodlers! I'm super bullish about this one !! DYOR… /LZseG9wi0t",Reaper,30,3,5,Wed Jan 05 19:20:58 +0000 2022,0.6981,129.84660000000002
