ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
1480722370079997952,RT : Investors are embracing Bitcoin as Digital Gold.,ReSa,41,1413,0,Tue Jan 11 02:04:58 +0000 2022,0.0,0.0
1480722373305409545,RT : Bitcoin is inevitable,Tron M,206,160,0,Tue Jan 11 02:04:58 +0000 2022,0.0,0.0
1480722374622334976,RT : Issues with retail &amp; BTC:1. Considered too expensive - not understanding Sats are fractions of BTC2. Underestimating value…,GHOST OF Ragnar Danneskjold🇳🇬🏴󠁧󠁢󠁷󠁬󠁳󠁿🩺🔬,424,2,0,Tue Jan 11 02:04:59 +0000 2022,0.0,0.0
1480722378489487366,"Top 10 Cryptocurrency Live Prices: (09:05 PM . Jan 10,2022)BTC $41919.77ETH $3088.49BNB $425.50DOGE $0.1… /4QNPK5K6EK",Cryptocurrency prices (real-time),757,0,0,Tue Jan 11 02:05:00 +0000 2022,0.2023,153.3434
1480722379144048643,"air coin [Chaohua]  if you don't want to make leeks, please choose airIf you are still worrying about your liveli… /zRhrZ3VYbY",春源,46,0,0,Tue Jan 11 02:05:00 +0000 2022,-0.0829,-3.8963
1480722381173772288,"RT : Once mimblewimble is implemented, you're going to have a hard time explaining how bitcoin is superior money versus lit…",edward_crypto_hands,326,11,0,Tue Jan 11 02:05:00 +0000 2022,0.4767,155.8809
1480722382918754310,"RT : We hope that all human beings can achieve the liberation of wealth,  minds, and souls through the power of AIR in a dec…",灯塔,1,359,0,Tue Jan 11 02:05:01 +0000 2022,0.7269,1.4538
1480722385351614470,RT : Which memecoins Can Give 1000x Guy's 🤑🚀Dogecoin | SHIB | BabyDogeCoin | KISHU | FLOKI | CheemsInu | FEG | ca…,BIG WINS PLS,63,335,0,Tue Jan 11 02:05:01 +0000 2022,0.0,0.0
1480722389398736901,"RT : 🔍 New Airdrop: The MetaFire💲Reward: Up to 333 MFC (~$6) + 382K MFG (~$7,650) referral pool🔴 Start the airdrop bot http…",Vezi Dukoh,0,1781,0,Tue Jan 11 02:05:02 +0000 2022,0.0,0.0
1480722389738479617,Kosovo Police Confiscates Hundreds of Cryptocurrency Mining Machines - CryptoPotato /Us40Br5rNp crypto… /6REwDP0tts,Crypto Scoop,860,0,0,Tue Jan 11 02:05:02 +0000 2022,0.0,0.0
