time,high,low,open,close,conversionType,conversionSymbol
1641864780,41991.72,41866.58,41870.6,41991.72,direct,
1641864840,42041.46,41991.72,41991.72,42007.83,direct,
1641864900,42071.07,41990.18,42007.83,42032.6,direct,
1641864960,42032.6,41995.87,42032.6,42001.16,direct,
1641865020,42001.16,41958.08,42001.16,41981.78,direct,
1641865080,41981.78,41939.12,41981.78,41950.72,direct,
1641865140,41956.91,41928.97,41950.72,41932.41,direct,
1641865200,41932.41,41907.26,41932.41,41917.83,direct,
1641865260,41927.86,41903.31,41917.83,41904.59,direct,
1641865320,41910.74,41904.59,41904.59,41910.74,direct,
1641865320,41929.81,41900.4,41904.59,41924.31,direct,
1641865380,41926.19,41924.31,41924.31,41926.19,direct,
1641865380,41949.85,41916.46,41924.31,41916.46,direct,
1641865440,41923.07,41894.22,41916.46,41898.38,direct,
1641865500,41908.97,41885.56,41898.38,41886.27,direct,
1641865560,41920.34,41886.17,41886.27,41913.08,direct,
1641865620,41917.01,41886.85,41913.08,41894.2,direct,
1641865680,41899.79,41878.72,41894.2,41881.14,direct,
1641865740,41881.38,41868.84,41881.14,41869.82,direct,
1641865800,41875.04,41863.48,41869.82,41874.75,direct,
1641865860,41875.57,41844.96,41874.75,41854.51,direct,
1641865920,41871.67,41853.05,41854.51,41868.06,direct,
1641865980,41883.62,41863.78,41868.06,41883.5,direct,
1641866040,41892.49,41876.18,41883.5,41888.48,direct,
1641866100,41929.78,41887.46,41888.48,41923.84,direct,
1641866160,41934.78,41919.68,41923.84,41932.52,direct,
1641866220,41949.99,41928.31,41932.52,41928.32,direct,
1641866280,41933.27,41918.83,41928.32,41922.75,direct,
1641866340,41932.18,41918.56,41922.75,41931.66,direct,
1641866400,41951.42,41917.76,41931.66,41918.33,direct,
1641866460,41933.0,41899.5,41921.31,41923.5,invert_divide,ETH
1641866520,41925.28,41901.47,41920.84,41901.48,direct,
1641866580,41902.22,41878.93,41901.48,41881.26,direct,
1641866640,41881.26,41852.92,41881.26,41854.73,direct,
1641866700,41854.73,41833.5,41854.73,41842.55,direct,
1641866760,41851.15,41839.95,41842.55,41851.15,direct,
1641866820,41864.61,41846.62,41851.15,41864.15,direct,
1641866880,41887.49,41864.15,41864.15,41887.49,direct,
1641866940,41914.03,41885.68,41887.49,41906.31,direct,
1641867000,41922.25,41904.07,41906.31,41904.07,direct,
1641867060,41904.07,41872.09,41904.07,41873.14,direct,
1641867120,41878.68,41863.03,41873.14,41872.61,direct,
1641867180,41873.89,41845.48,41872.61,41856.78,direct,
1641867240,41874.36,41851.34,41856.78,41873.95,direct,
1641867300,41896.2,41831.78,41865.77,41896.2,invert_divide,ETH
1641867360,41927.38,41903.0,41903.0,41926.66,direct,
1641867420,41947.97,41922.63,41926.66,41945.99,direct,
1641867480,41948.08,41924.27,41945.99,41939.72,direct,
1641867540,41953.54,41933.83,41939.72,41943.04,direct,
1641867600,41970.05,41942.02,41943.04,41970.05,direct,
1641867660,41999.16,41967.66,41970.05,41999.16,direct,
1641867720,42023.01,41994.69,41999.16,42022.23,direct,
1641867780,42074.42,42019.7,42022.23,42073.68,direct,
1641867840,42132.53,42066.11,42073.68,42117.93,direct,
1641867900,42140.37,42107.57,42117.93,42133.16,direct,
1641867960,42207.21,42133.16,42133.16,42176.32,direct,
1641868020,42177.41,42138.52,42176.32,42145.99,direct,
1641868080,42166.32,42141.9,42145.99,42154.04,direct,
1641868140,42177.25,42133.26,42154.04,42167.35,direct,
1641868200,42203.75,42143.23,42167.35,42182.12,direct,
1641868260,42231.35,42176.49,42182.12,42220.54,direct,
1641868320,42272.08,42212.87,42220.54,42239.64,direct,
1641868380,42259.04,42232.18,42239.64,42255.63,direct,
1641868440,42259.34,42242.35,42255.63,42242.43,direct,
1641868500,42246.18,42171.96,42242.43,42179.72,direct,
1641868560,42190.29,42162.17,42179.72,42168.7,direct,
1641868620,42176.84,42160.3,42168.7,42173.51,direct,
1641868680,42183.06,42152.35,42173.51,42168.6,direct,
1641868740,42172.66,42155.84,42168.6,42157.79,direct,
1641868800,42163.72,42138.99,42157.79,42148.89,direct,
1641868860,42181.33,42138.53,42148.89,42139.14,direct,
1641868920,42143.15,42117.87,42139.14,42143.15,direct,
1641868980,42173.66,42143.15,42143.15,42173.14,direct,
1641869040,42195.66,42160.3,42173.14,42194.83,direct,
1641869100,42284.65,42192.69,42194.83,42256.39,direct,
1641869160,42268.04,42238.6,42256.39,42259.78,direct,
1641869220,42306.26,42259.74,42259.78,42306.26,direct,
1641869280,42363.19,42295.96,42306.26,42361.75,direct,
1641869340,42371.46,42334.59,42361.75,42345.14,direct,
1641869400,42395.55,42345.14,42345.14,42361.77,direct,
1641869460,42369.33,42296.07,42361.77,42300.32,direct,
1641869520,42329.31,42275.99,42300.32,42276.13,direct,
1641869580,42276.13,42248.25,42276.13,42270.12,direct,
1641869640,42293.19,42261.23,42270.12,42273.09,direct,
1641869700,42273.09,42222.57,42273.09,42233.53,direct,
1641869760,42238.51,42217.34,42233.53,42226.4,direct,
1641869820,42227.8,42208.47,42226.4,42226.17,direct,
1641869880,42227.7,42187.54,42226.17,42196.13,direct,
1641869940,42205.88,42183.63,42196.13,42187.92,direct,
1641870000,42206.88,42187.92,42187.92,42201.66,direct,
1641870060,42201.66,42140.54,42201.66,42140.55,direct,
1641870120,42144.41,42122.1,42140.55,42123.11,direct,
1641870180,42136.49,42109.68,42123.11,42135.4,direct,
1641870240,42147.98,42130.68,42135.4,42136.88,direct,
1641870300,42145.0,42133.31,42136.88,42144.5,direct,
1641870360,42149.1,42139.92,42144.5,42143.68,direct,
1641870420,42150.55,42118.22,42143.68,42142.76,direct,
1641870480,42144.3,42124.27,42142.76,42124.9,direct,
1641870540,42125.48,42081.86,42124.9,42091.61,direct,
1641870600,42100.52,42081.46,42091.61,42088.6,direct,
1641870660,42102.91,42088.6,42088.6,42102.64,direct,
1641870720,42129.55,42100.93,42102.64,42124.7,direct,
1641870780,42130.23,42114.62,42124.7,42125.64,direct,
1641870840,42129.21,42095.47,42125.64,42096.44,direct,
1641870900,42131.38,42088.4,42096.44,42131.04,direct,
1641870960,42152.86,42131.04,42131.04,42136.41,direct,
1641871020,42139.83,42126.31,42136.41,42129.7,direct,
1641871080,42133.85,42121.24,42129.7,42124.92,direct,
1641871140,42171.74,42124.33,42124.92,42168.1,direct,
1641871200,42168.63,42156.18,42168.1,42162.09,direct,
1641871260,42165.52,42134.1,42162.09,42158.3,direct,
1641871320,42163.21,42126.65,42158.3,42134.09,direct,
1641871380,42139.52,42126.48,42134.09,42128.97,direct,
1641871440,42146.54,42109.54,42128.97,42143.32,direct,
1641871500,42166.97,42140.03,42143.32,42164.43,direct,
1641871560,42169.29,42155.27,42164.43,42155.27,direct,
1641871620,42155.68,42135.24,42155.27,42138.0,direct,
1641871680,42158.53,42136.21,42138.0,42155.71,direct,
1641871740,42163.88,42150.58,42155.71,42156.75,direct,
1641871800,42207.9,42153.2,42156.75,42204.75,direct,
1641871860,42214.2,42196.47,42204.75,42204.45,direct,
1641871920,42212.86,42201.89,42204.45,42211.43,direct,
1641871980,42233.46,42203.36,42211.43,42221.42,direct,
1641872040,42223.43,42210.72,42221.42,42216.14,direct,
1641872100,42219.39,42211.56,42216.14,42219.39,direct,
1641872160,42228.89,42208.45,42219.39,42208.68,direct,
1641872220,42210.49,42158.34,42208.68,42164.47,direct,
1641872280,42175.9,42162.45,42164.47,42163.42,direct,
1641872340,42170.66,42145.78,42163.42,42146.94,direct,
1641872400,42160.88,42143.53,42146.94,42154.06,direct,
1641872460,42186.29,42154.06,42154.06,42175.24,direct,
1641872520,42214.85,42175.24,42175.24,42214.85,direct,
1641872580,42215.19,42205.67,42214.85,42208.46,direct,
1641872640,42214.51,42204.35,42208.46,42212.88,direct,
1641872700,42247.44,42204.84,42212.88,42242.26,direct,
1641872760,42251.6,42216.31,42242.26,42218.1,direct,
1641872820,42241.03,42213.85,42218.1,42239.68,direct,
1641872880,42243.19,42230.42,42239.68,42239.63,direct,
1641872940,42258.13,42238.53,42239.63,42254.38,direct,
1641873000,42266.43,42242.54,42254.38,42242.54,direct,
1641873060,42269.07,42240.31,42242.54,42257.36,direct,
1641873120,42265.34,42250.23,42257.36,42262.57,direct,
1641873180,42270.3,42258.5,42262.57,42262.98,direct,
1641873240,42264.65,42235.62,42262.98,42240.68,direct,
1641873300,42240.68,42225.84,42240.68,42237.33,direct,
1641873360,42277.72,42234.93,42237.33,42261.77,direct,
1641873420,42263.94,42238.76,42261.77,42253.3,direct,
1641873480,42279.79,42253.3,42253.3,42273.64,direct,
1641873540,42285.8,42267.74,42273.64,42283.01,direct,
1641873600,42314.37,42268.7,42283.01,42274.08,direct,
1641873660,42295.44,42273.32,42274.08,42293.34,direct,
1641873720,42320.73,42293.34,42293.34,42320.73,direct,
1641873780,42323.8,42309.57,42320.73,42323.8,direct,
1641873840,42352.16,42323.27,42323.8,42349.86,direct,
1641873900,42362.13,42330.38,42349.86,42330.49,direct,
1641873960,42330.49,42283.4,42330.49,42287.66,direct,
1641874020,42289.18,42251.69,42287.66,42256.79,direct,
1641874080,42258.91,42230.27,42256.79,42230.82,direct,
1641874140,42253.3,42230.23,42230.82,42249.09,direct,
1641874200,42252.45,42208.66,42249.09,42223.31,direct,
1641874260,42229.44,42198.93,42223.31,42208.17,direct,
1641874320,42209.85,42192.35,42208.17,42192.35,direct,
1641874380,42208.88,42188.17,42192.35,42188.78,direct,
1641874440,42188.78,42155.36,42188.78,42165.94,direct,
1641874500,42176.81,42155.16,42165.94,42163.8,direct,
1641874560,42184.76,42161.98,42163.8,42184.38,direct,
1641874620,42243.12,42177.1,42184.38,42215.62,direct,
1641874680,42218.12,42210.27,42215.62,42215.5,direct,
1641874740,42215.5,42197.37,42215.5,42197.37,direct,
1641874800,42202.08,42184.58,42197.37,42199.48,direct,
1641874860,42219.64,42197.5,42199.48,42213.42,direct,
1641874920,42213.42,42185.74,42213.42,42198.3,direct,
1641874980,42208.04,42197.33,42198.3,42204.06,direct,
1641875040,42215.53,42202.02,42204.06,42208.1,direct,
1641875100,42223.32,42204.0,42208.1,42223.32,direct,
1641875160,42230.03,42220.6,42223.32,42229.23,direct,
1641875220,42230.76,42219.07,42229.23,42227.71,direct,
1641875280,42249.49,42226.46,42227.71,42246.48,direct,
1641875340,42274.53,42246.48,42246.48,42270.18,direct,
1641875400,42284.57,42269.09,42270.18,42283.07,direct,
1641875460,42321.17,42280.88,42283.07,42321.17,direct,
1641875520,42346.47,42318.42,42321.17,42346.47,direct,
1641875580,42358.03,42333.51,42346.47,42355.63,direct,
1641875640,42372.3,42355.47,42355.63,42370.44,direct,
1641875700,42370.44,42323.91,42370.44,42323.91,direct,
1641875760,42338.49,42314.42,42323.91,42329.91,direct,
1641875820,42333.94,42295.4,42329.91,42295.9,direct,
1641875880,42301.88,42288.17,42295.9,42288.17,direct,
1641875940,42293.32,42267.24,42288.17,42269.84,direct,
1641876000,42302.12,42268.61,42269.84,42284.65,direct,
1641876060,42297.79,42280.15,42284.65,42297.04,direct,
1641876120,42307.8,42297.04,42297.04,42304.92,direct,
1641876180,42309.71,42284.99,42304.92,42286.9,direct,
1641876240,42290.16,42270.28,42286.9,42272.27,direct,
1641876300,42278.95,42244.88,42272.27,42253.01,direct,
1641876360,42253.81,42239.84,42253.01,42243.02,direct,
1641876420,42245.45,42226.46,42243.02,42227.56,direct,
1641876480,42232.87,42217.03,42227.56,42219.38,direct,
1641876540,42224.27,42186.19,42219.38,42188.66,direct,
1641876600,42203.43,42176.95,42188.66,42201.63,direct,
1641876660,42224.8,42199.86,42201.63,42222.49,direct,
1641876720,42233.78,42203.1,42222.49,42205.65,direct,
1641876780,42250.77,42205.65,42205.65,42221.09,direct,
1641876840,42355.25,42217.7,42221.09,42336.84,direct,
1641876900,42336.84,42314.21,42336.84,42318.34,direct,
1641876960,42332.61,42314.47,42318.34,42332.61,direct,
1641877020,42356.93,42331.48,42332.61,42352.81,direct,
1641877080,42354.56,42334.17,42352.81,42352.92,direct,
1641877140,42354.94,42327.09,42352.92,42328.55,direct,
1641877200,42331.72,42308.14,42328.55,42309.51,direct,
1641877260,42319.74,42304.56,42309.51,42318.76,direct,
1641877320,42319.35,42308.04,42318.76,42312.91,direct,
1641877380,42324.14,42291.68,42312.91,42291.85,direct,
1641877440,42313.74,42291.85,42291.85,42294.77,direct,
1641877500,42294.77,42260.86,42294.77,42263.11,direct,
1641877560,42267.54,42227.67,42263.11,42227.85,direct,
1641877620,42228.87,42215.14,42227.85,42224.67,direct,
1641877680,42237.46,42214.91,42224.67,42215.8,direct,
1641877740,42225.25,42202.91,42215.8,42213.07,direct,
1641877800,42232.24,42209.92,42213.07,42232.24,direct,
1641877860,42237.04,42221.69,42232.24,42221.87,direct,
1641877920,42242.14,42220.25,42221.87,42234.0,direct,
1641877980,42239.9,42222.63,42234.0,42225.69,direct,
1641878040,42231.41,42216.98,42225.69,42217.58,direct,
1641878100,42219.58,42185.23,42217.58,42193.57,direct,
1641878160,42195.49,42174.1,42193.57,42179.91,direct,
1641878220,42179.91,42150.49,42179.91,42157.9,direct,
1641878280,42157.9,42109.53,42157.9,42120.99,direct,
1641878340,42123.01,42113.22,42120.99,42114.29,direct,
1641878400,42123.92,42106.57,42114.29,42117.09,direct,
1641878460,42117.92,42091.64,42117.09,42091.64,direct,
1641878520,42093.02,42068.44,42091.64,42078.71,direct,
1641878580,42091.93,42069.39,42078.71,42088.46,direct,
1641878640,42100.88,42084.31,42088.46,42096.72,direct,
1641878700,42103.18,42085.44,42096.72,42102.02,direct,
1641878760,42103.98,42094.35,42102.02,42095.73,direct,
1641878820,42097.77,42078.47,42095.73,42080.55,direct,
1641878880,42081.18,42057.39,42080.55,42059.05,direct,
1641878940,42068.79,42042.22,42059.05,42042.22,direct,
1641879000,42046.03,42027.52,42042.22,42042.25,direct,
1641879060,42060.03,42042.23,42042.25,42057.87,direct,
1641879120,42058.99,42046.66,42057.87,42046.67,direct,
1641879180,42049.09,42028.31,42046.67,42030.47,direct,
1641879240,42053.27,42030.47,42030.47,42050.39,direct,
1641879300,42088.71,42049.85,42050.39,42088.71,direct,
1641879360,42151.88,42087.19,42088.71,42140.92,direct,
1641879420,42140.92,42115.0,42140.92,42132.05,direct,
1641879480,42143.19,42130.22,42132.05,42140.98,direct,
1641879540,42151.94,42134.35,42140.98,42151.94,direct,
1641879600,42157.68,42143.1,42151.94,42155.3,direct,
1641879660,42186.03,42155.3,42155.3,42183.36,direct,
1641879720,42183.46,42166.55,42183.36,42166.75,direct,
1641879780,42166.85,42127.54,42166.75,42127.82,direct,
1641879840,42134.42,42126.57,42127.82,42132.33,direct,
1641879900,42144.72,42118.39,42132.33,42122.62,direct,
1641879960,42128.48,42113.36,42122.62,42113.62,direct,
1641880020,42113.62,42103.44,42113.62,42105.15,direct,
1641880080,42111.72,42103.2,42105.15,42109.33,direct,
1641880140,42114.85,42104.86,42109.33,42113.59,direct,
1641880200,42171.7,42111.77,42113.59,42167.03,direct,
1641880260,42170.9,42156.28,42167.03,42157.03,direct,
1641880320,42174.56,42152.28,42157.03,42162.88,direct,
1641880380,42172.03,42156.91,42162.88,42156.91,direct,
1641880440,42160.23,42147.59,42156.91,42147.59,direct,
1641880500,42147.59,42126.34,42147.59,42126.7,direct,
1641880560,42126.7,42100.25,42126.7,42103.01,direct,
1641880620,42114.68,42099.34,42103.01,42112.88,direct,
1641880680,42129.72,42110.37,42112.88,42111.92,direct,
1641880740,42117.99,42108.82,42111.92,42113.14,direct,
1641880800,42126.09,42103.14,42113.14,42103.14,direct,
1641880860,42117.1,42096.46,42103.14,42117.1,direct,
1641880920,42175.94,42117.1,42117.1,42175.94,direct,
1641880980,42177.91,42169.11,42175.94,42169.55,direct,
1641881040,42171.16,42142.66,42169.55,42143.94,direct,
1641881100,42166.03,42143.94,42143.94,42153.87,direct,
1641881160,42154.68,42133.6,42153.87,42139.04,direct,
1641881220,42150.36,42134.18,42139.04,42136.82,direct,
1641881280,42153.62,42135.65,42136.82,42153.53,direct,
1641881340,42170.32,42149.29,42153.53,42168.84,direct,
1641881400,42176.79,42163.07,42168.84,42163.07,direct,
1641881460,42172.18,42162.97,42163.07,42166.95,direct,
1641881520,42175.73,42165.46,42166.95,42175.73,direct,
1641881580,42207.81,42172.98,42175.73,42207.34,direct,
1641881640,42227.31,42206.44,42207.34,42227.31,direct,
1641881700,42227.93,42209.76,42227.31,42217.29,direct,
1641881760,42221.52,42207.72,42217.29,42210.4,direct,
1641881820,42216.7,42203.22,42210.4,42205.56,direct,
1641881880,42205.67,42189.2,42205.56,42202.22,direct,
1641881940,42202.66,42177.11,42202.22,42180.74,direct,
1641882000,42181.4,42161.78,42180.74,42166.0,direct,
1641882060,42173.27,42156.74,42166.0,42159.29,direct,
1641882120,42167.22,42151.08,42159.29,42162.45,direct,
1641882180,42162.45,42150.49,42162.45,42158.01,direct,
1641882240,42170.95,42151.47,42158.01,42167.64,direct,
1641882300,42168.68,42157.48,42167.64,42165.6,direct,
1641882360,42165.6,42146.0,42165.6,42148.84,direct,
1641882420,42148.84,42125.18,42148.84,42128.9,direct,
1641882480,42151.65,42126.83,42128.9,42147.14,direct,
1641882540,42147.15,42116.38,42147.14,42124.67,direct,
1641882600,42151.47,42124.38,42124.67,42132.49,direct,
1641882660,42134.71,42111.9,42132.49,42115.47,direct,
1641882720,42121.4,42093.82,42115.47,42120.72,direct,
1641882780,42123.69,42114.64,42120.72,42120.31,direct,
1641882840,42121.71,42112.43,42120.31,42118.59,direct,
1641882900,42131.3,42112.88,42118.59,42126.77,direct,
1641882960,42161.48,42122.82,42126.77,42151.32,direct,
1641883020,42153.75,42139.05,42151.32,42152.52,direct,
1641883080,42156.08,42142.17,42152.52,42153.73,direct,
1641883140,42155.66,42129.75,42153.73,42139.9,direct,
1641883200,42158.51,42138.95,42139.9,42139.17,direct,
1641883260,42150.73,42105.41,42139.17,42109.14,direct,
1641883320,42115.85,42081.88,42109.14,42084.8,direct,
1641883380,42110.32,42084.8,42084.8,42110.32,direct,
1641883440,42111.81,42073.98,42110.32,42078.32,direct,
1641883500,42108.04,42078.32,42078.32,42085.58,direct,
1641883560,42090.65,42075.75,42085.58,42077.99,direct,
1641883620,42094.35,42077.99,42077.99,42089.16,direct,
1641883680,42093.62,42081.04,42089.16,42081.04,direct,
1641883740,42093.6,42076.67,42081.04,42082.71,direct,
1641883800,42085.42,42041.32,42082.71,42050.37,direct,
1641883860,42059.35,42044.6,42050.37,42053.36,direct,
1641883920,42073.74,42050.46,42053.36,42068.44,direct,
1641883980,42069.51,42035.13,42068.44,42042.91,direct,
1641884040,42045.8,42016.58,42042.91,42018.61,direct,
1641884100,42027.97,41995.2,42018.61,42021.83,direct,
1641884160,42075.38,42021.83,42021.83,42072.59,direct,
1641884220,42105.33,42072.59,42072.59,42104.44,direct,
1641884280,42115.54,42102.4,42104.44,42110.54,direct,
1641884340,42112.95,42091.65,42110.54,42111.99,direct,
1641884400,42156.46,42111.99,42111.99,42131.98,direct,
1641884460,42163.51,42131.98,42131.98,42159.77,direct,
1641884520,42164.07,42146.88,42159.77,42159.42,direct,
1641884580,42160.47,42145.26,42159.42,42151.32,direct,
1641884640,42155.14,42125.99,42151.32,42126.25,direct,
1641884700,42126.25,42097.5,42126.25,42101.37,direct,
1641884760,42137.58,42101.37,42101.37,42134.39,direct,
1641884820,42168.32,42132.27,42134.39,42166.43,direct,
1641884880,42192.0,42163.06,42166.43,42191.71,direct,
1641884940,42191.71,42168.77,42191.71,42185.37,direct,
1641885000,42210.85,42185.37,42185.37,42196.99,direct,
1641885060,42197.98,42177.85,42196.99,42191.75,direct,
1641885120,42192.92,42176.11,42191.75,42176.21,direct,
1641885180,42176.21,42148.39,42176.21,42155.5,direct,
1641885240,42171.06,42155.35,42155.5,42170.54,direct,
1641885300,42210.17,42166.06,42170.54,42209.08,direct,
1641885360,42222.21,42200.61,42209.08,42222.21,direct,
1641885420,42228.24,42219.58,42222.21,42221.77,direct,
1641885480,42236.26,42221.77,42221.77,42227.87,direct,
1641885540,42229.85,42216.14,42227.87,42225.06,direct,
1641885600,42229.42,42216.9,42225.06,42226.03,direct,
1641885660,42226.75,42203.82,42226.03,42205.83,direct,
1641885720,42207.44,42197.39,42205.83,42207.44,direct,
1641885780,42220.23,42207.02,42207.44,42212.43,direct,
1641885840,42221.3,42206.74,42212.43,42213.96,direct,
1641885900,42223.76,42210.7,42213.96,42214.32,direct,
1641885960,42220.33,42206.66,42214.32,42219.34,direct,
1641886020,42223.64,42162.07,42219.34,42204.35,direct,
1641886080,42217.06,42201.51,42204.35,42204.69,direct,
1641886140,42206.19,42188.31,42204.69,42204.51,direct,
1641886200,42211.71,42180.16,42204.51,42208.4,direct,
1641886260,42213.05,42200.05,42208.4,42210.14,direct,
1641886320,42213.99,42205.44,42210.14,42209.02,direct,
1641886380,42210.89,42197.59,42209.02,42197.88,direct,
1641886440,42212.06,42196.43,42197.88,42212.06,direct,
1641886500,42219.6,42172.39,42212.06,42172.77,direct,
1641886560,42184.25,42153.85,42172.77,42160.23,direct,
1641886620,42160.23,42137.55,42160.23,42137.67,direct,
1641886680,42141.74,42118.63,42137.67,42121.29,direct,
1641886740,42134.86,42121.29,42121.29,42130.93,direct,
1641886800,42151.94,42129.8,42130.93,42147.63,direct,
1641886860,42147.63,42136.54,42147.63,42138.9,direct,
1641886920,42150.86,42136.91,42138.9,42149.87,direct,
1641886980,42150.94,42131.57,42149.87,42137.19,direct,
1641887040,42137.31,42125.03,42137.19,42132.02,direct,
1641887100,42140.98,42125.9,42132.02,42134.79,direct,
1641887160,42134.79,42103.17,42134.79,42110.38,direct,
1641887220,42131.56,42109.95,42110.38,42121.87,direct,
1641887280,42162.58,42120.07,42121.87,42160.23,direct,
1641887340,42170.54,42150.48,42160.23,42170.54,direct,
1641887400,42195.62,42167.63,42170.54,42189.03,direct,
1641887460,42189.83,42180.26,42189.03,42183.53,direct,
1641887520,42190.58,42179.6,42183.53,42190.03,direct,
1641887580,42192.79,42183.16,42190.03,42184.71,direct,
1641887640,42187.49,42176.26,42184.71,42177.24,direct,
1641887700,42182.79,42175.16,42177.24,42177.76,direct,
1641887760,42216.81,42177.64,42177.76,42203.59,direct,
1641887820,42280.84,42203.59,42203.59,42264.07,direct,
1641887880,42264.07,42228.13,42264.07,42233.2,direct,
1641887940,42234.73,42204.76,42233.2,42209.25,direct,
1641888000,42233.83,42198.54,42209.25,42233.83,direct,
1641888060,42266.28,42233.63,42233.83,42266.28,direct,
1641888120,42282.16,42251.89,42266.28,42274.7,direct,
1641888180,42283.45,42261.21,42274.7,42271.32,direct,
1641888240,42288.55,42267.27,42271.32,42281.22,direct,
1641888300,42332.39,42270.96,42281.22,42328.4,direct,
1641888360,42329.74,42307.9,42328.4,42326.02,direct,
1641888420,42331.22,42293.57,42326.02,42323.31,direct,
1641888480,42331.85,42310.1,42323.31,42313.53,direct,
1641888540,42316.25,42286.94,42313.53,42295.07,direct,
1641888600,42297.29,42261.98,42295.07,42281.76,direct,
1641888660,42307.07,42278.59,42281.76,42287.46,direct,
1641888720,42296.44,42280.93,42287.46,42294.67,direct,
1641888780,42317.68,42289.01,42294.67,42316.41,direct,
1641888840,42320.08,42312.33,42316.41,42318.36,direct,
1641888900,42332.3,42312.42,42318.36,42324.82,direct,
1641888960,42326.39,42284.65,42324.82,42285.8,direct,
1641889020,42296.13,42276.05,42285.8,42277.09,direct,
1641889080,42299.4,42275.47,42277.09,42293.49,direct,
1641889140,42303.82,42286.9,42293.49,42290.71,direct,
1641889200,42311.71,42285.76,42290.71,42306.78,direct,
1641889260,42321.14,42302.52,42306.78,42306.16,direct,
1641889320,42314.85,42288.14,42306.16,42306.22,direct,
1641889380,42351.09,42304.74,42306.22,42349.51,direct,
1641889440,42572.63,42349.51,42349.51,42483.27,direct,
1641889500,42491.87,42403.22,42483.27,42404.05,direct,
1641889560,42409.25,42345.38,42404.05,42353.55,direct,
1641889620,42355.21,42247.43,42353.55,42250.66,direct,
1641889680,42288.94,42244.17,42250.66,42250.55,direct,
1641889740,42257.16,42233.8,42250.55,42233.98,direct,
1641889800,42243.05,42207.32,42233.98,42238.09,direct,
1641889860,42256.77,42218.77,42238.09,42220.93,direct,
1641889920,42224.85,42167.01,42220.93,42167.32,direct,
1641889980,42191.21,42149.66,42167.32,42170.55,direct,
1641890040,42185.26,42100.02,42170.55,42101.32,direct,
1641890100,42146.48,42101.32,42101.32,42143.76,direct,
1641890160,42152.87,42124.88,42143.76,42147.13,direct,
1641890220,42156.68,42121.14,42147.13,42134.74,direct,
1641890280,42153.68,42119.28,42134.74,42136.77,direct,
1641890340,42140.14,42114.35,42136.77,42130.16,direct,
1641890400,42152.69,42049.88,42130.16,42049.88,direct,
1641890460,42092.6,41993.85,42049.88,42062.33,direct,
1641890520,42093.15,42014.34,42062.33,42047.15,direct,
1641890580,42051.76,42006.52,42047.15,42023.41,direct,
1641890640,42028.86,41975.67,42023.41,42015.11,direct,
1641890700,42055.23,42013.55,42015.11,42035.44,direct,
1641890760,42040.26,41970.44,42035.44,41970.44,direct,
1641890820,41991.54,41957.24,41970.44,41988.46,direct,
1641890880,41989.1,41965.63,41988.46,41980.5,direct,
1641890940,42007.93,41974.82,41980.5,42000.56,direct,
1641891000,42052.45,41998.82,42000.56,42038.39,direct,
1641891060,42041.57,42008.33,42038.39,42034.63,direct,
1641891120,42042.36,42020.78,42034.63,42028.41,direct,
1641891180,42036.39,41994.43,42028.41,41994.49,direct,
1641891240,42016.9,41983.46,41994.49,41994.45,direct,
1641891300,42001.26,41981.81,41994.45,41984.02,direct,
1641891360,41984.02,41964.3,41984.02,41974.37,direct,
1641891420,42007.59,41974.18,41974.37,41986.65,direct,
1641891480,42007.32,41986.33,41986.65,41993.35,direct,
1641891540,42001.76,41977.25,41993.35,41998.99,direct,
1641891600,42035.12,41998.68,41998.99,42023.68,direct,
1641891660,42046.8,42018.82,42023.68,42036.91,direct,
1641891720,42049.22,42025.1,42036.91,42047.12,direct,
1641891780,42052.84,42037.17,42047.12,42050.81,direct,
1641891840,42061.45,42047.41,42050.81,42056.14,direct,
1641891900,42056.4,42032.21,42056.14,42034.17,direct,
1641891960,42034.18,41992.21,42034.17,41992.61,direct,
1641892020,41992.61,41946.05,41992.61,41948.05,direct,
1641892080,41959.29,41937.08,41948.05,41937.08,direct,
1641892140,41938.13,41911.17,41937.08,41930.64,direct,
1641892200,41931.63,41894.24,41930.64,41903.14,direct,
1641892260,41907.99,41884.06,41903.14,41893.43,direct,
1641892320,41896.45,41855.39,41893.43,41875.73,direct,
1641892380,41900.4,41874.93,41875.73,41881.64,direct,
1641892440,41914.22,41881.49,41881.64,41909.98,direct,
1641892500,41928.42,41898.32,41909.98,41927.98,direct,
1641892560,41948.01,41927.98,41927.98,41947.16,direct,
1641892620,41950.94,41941.82,41947.16,41945.3,direct,
1641892680,41952.44,41933.54,41945.3,41935.88,direct,
1641892740,41947.68,41934.72,41935.88,41946.45,direct,
1641892800,41950.19,41928.49,41946.45,41934.22,direct,
1641892860,41962.51,41925.94,41934.22,41958.86,direct,
1641892920,41979.29,41950.54,41958.86,41978.34,direct,
1641892980,41993.42,41973.36,41978.34,41993.42,direct,
1641893040,42014.3,41991.06,41993.42,42002.95,direct,
1641893100,42030.14,42002.95,42002.95,42024.82,direct,
1641893160,42024.87,42013.94,42024.82,42022.81,direct,
1641893220,42039.56,42014.66,42022.81,42016.14,direct,
