close
46087.267692307694
46161.012083333335
46193.033
46360.462166666664
46502.77941666667
46605.759333333335
46656.6525
47142.79991666667
46796.14558333333
46206.450500000006
46217.99116666667
46046.401
46154.812000000005
46358.109416666666
46369.072
46383.46525
46601.888999999996
46647.21441666666
46213.77383333333
46510.06183333333
46369.397333333334
45703.5305
44062.81025
43428.270000000004
43580.843250000005
43239.56075
42986.54558333333
43093.07983333334
42942.89975
42807.56041666667
42920.3555
42935.10791666667
42949.473
43273.343499999995
43230.45
43139.402916666666
42909.71841666666
42576.25725
41646.57433333333
41545.170999999995
42193.7135
42294.829249999995
42210.618833333334
41617.05275
41735.46841666666
41740.832833333334
41870.63916666667
41597.40816666666
41905.43516666666
41811.78625
41893.61775
41894.44141666666
42032.88058333333
41954.07191666667
41886.87075
41759.462999999996
41359.36516666667
40893.53358333334
41190.37316666667
41942.65216666667
41668.798749999994
41965.74325000001
41933.30808333333
41836.73766666666
41691.09525
41697.51816666666
41736.883
41584.52075
41908.58925
42242.244
42476.16275
42153.676499999994
41790.11508333333
41918.94975
42101.806749999996
41987.91458333333
41869.145833333336
41754.47274999999
41110.354999999996
40641.32708333333
41416.337916666664
41477.97425
41594.49166666667
41735.43833333333
41764.353
42137.48108333334
42206.00625
42155.55133333334
42099.74483333333
41814.801499999994
41815.177416666666
41676.67233333333
42561.35333333334
42745.6625
