loss,val_loss
0.5735139846801758,0.12534792721271515
0.4984206557273865,0.1035451665520668
0.42797771096229553,0.10479146987199783
0.3660641312599182,0.13327547907829285
0.3143905699253082,0.1746085286140442
0.2695302963256836,0.22529058158397675
0.23026880621910095,0.27853867411613464
0.2040468007326126,0.32530516386032104
0.18872497975826263,0.36109229922294617
0.1845458447933197,0.38519343733787537
